folio,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
17057,1,0, , , , , , , ,4,2,2
17058,1,0, , , , , , , ,5,2,3
17059,1,0, , , , , , , ,1,0,1
17060,1,0, , , , , , , ,5,1,4
17061,1,0, , , , , , , ,5,2,3
17062,1,0, , , , , , , ,4,3,1
17063,1,0, , , , , , , ,1,0,1
17064,1,0, , , , , , , ,1,0,1
17065,1,0, , , , , , , ,5,1,4
17066,1,0, , , , , , , ,1,0,1
17067,1,0, , , , , , , ,5,2,3
17068,1,0, , , , , , , ,1,0,1
17069,1,0, , , , , , , ,2,0,2
17070,1,0, , , , , , , ,4,2,2
17071,1,0, , , , , , , ,1,0,1
17072,1,0, , , , , , , ,3,2,1
17073,1,0, , , , , , , ,5,2,3
17074,1,0, , , , , , , ,3,2,1
17075,1,0, , , , , , , ,4,2,2
17076,1,0, , , , , , , ,3,2,1
17077,1,0, , , , , , , ,4,1,3
17078,1,0, , , , , , , ,5,2,3
17079,1,0, , , , , , , ,4,3,1
17080,1,0, , , , , , , ,2,1,1
17081,1,0, , , , , , , ,4,3,1
17082,1,0, , , , , , , ,2,0,2
17083,1,0, , , , , , , ,5,3,2
17084,1,0, , , , , , , ,3,2,1
17085,1,0, , , , , , , ,4,3,1
17086,1,0, , , , , , , ,6,4,2
17087,1,0, , , , , , , ,2,1,1
17088,1,0, , , , , , , ,6,3,3
17089,1,0, , , , , , , ,5,2,3
17090,1,0, , , , , , , ,3,1,2
17091,1,0, , , , , , , ,5,2,3
17092,1,0, , , , , , , ,4,1,3
17093,1,0, , , , , , , ,5,3,2
17094,1,0, , , , , , , ,7,4,3
17095,1,0, , , , , , , ,5,4,1
17096,1,0, ,2,1,2,2,2,2,4,2,2
17097,1,0, , , , , , , ,2,1,1
17098,1,0, , , , , , , ,6,4,2
17099,1,0, , , , , , , ,4,1,3
17100,1,0, , , , , , , ,1,0,1
17101,1,0, , , , , , , ,5,1,4
17102,1,0, , , , , , , ,4,2,2
17103,1,0, , , , , , , ,8,4,4
17104,1,0, , , , , , , ,5,3,2
17105,1,0, , , , , , , ,7,2,5
17106,1,0, , , , , , , ,2,1,1
17107,1,0, , , , , , , ,2,1,1
17108,1,0, , , , , , , ,1,0,1
17109,1,0, , , , , , , ,6,1,5
17110,1,0, , , , , , , ,4,2,2
17111,1,0, , , , , , , ,2,1,1
17112,1,0, , , , , , , ,5,1,4
17113,1,0, , , , , , , ,2,1,1
17114,1,0, , , , , , , ,4,1,3
17115,1,0, , , , , , , ,4,1,3
17116,1,0, , , , , , , ,2,1,1
17117,1,0, , , , , , , ,2,1,1
17118,1,0, ,2,2,2,2,2,1,4,3,1
17119,1,0, ,1,2,2,2,2,2,3,1,2
17120,1,0, , , , , , , ,4,2,2
17121,1,0, , , , , , , ,8,2,6
17122,1,0, , , , , , , ,2,0,2
17123,1,0, ,1,2,2,2,2,2,1,1,0
17124,1,0, , , , , , , ,1,1,0
17125,1,0, ,1,2,2,2,2,2,3,0,3
17126,1,0, , , , , , , ,3,2,1
17127,1,0, , , , , , , ,3,1,2
17128,1,0, , , , , , , ,3,2,1
17129,1,0, , , , , , , ,4,1,3
17130,1,0, , , , , , , ,3,2,1
17131,1,0, , , , , , , ,1,0,1
17132,1,0, , , , , , , ,4,2,2
17133,1,0, , , , , , , ,4,1,3
17134,1,0, , , , , , , ,1,0,1
17135,1,0, , , , , , , ,5,2,3
17136,1,0, , , , , , , ,5,3,2
17137,1,0, , , , , , , ,6,2,4
17138,1,0, , , , , , , ,2,1,1
17139,1,0, , , , , , , ,5,3,2
17140,1,0, , , , , , , ,3,1,2
17141,1,0, , , , , , , ,4,2,2
17142,1,0, , , , , , , ,4,2,2
17143,1,0, , , , , , , ,6,2,4
17144,1,0, , , , , , , ,4,3,1
17145,1,0, , , , , , , ,6,3,3
17146,1,0, , , , , , , ,5,3,2
17147,1,0, ,1,2,2,2,2,2,4,2,2
17148,1,0, , , , , , , ,5,3,2
17149,1,0, , , , , , , ,3,1,2
17150,1,0, , , , , , , ,4,1,3
17151,1,0, , , , , , , ,5,1,4
17152,1,0, , , , , , , ,6,3,3
17153,1,0, , , , , , , ,6,3,3
17154,1,0, , , , , , , ,3,1,2
17155,1,0, , , , , , , ,1,1,0
17156,1,0, , , , , , , ,6,1,5
17157,1,0, , , , , , , ,1,1,0
17158,1,0, , , , , , , ,6,3,3
17159,1,0, , , , , , , ,4,2,2
17160,1,0, , , , , , , ,5,4,1
17161,1,0, , , , , , , ,3,2,1
17162,1,0, , , , , , , ,4,2,2
17163,1,0, , , , , , , ,4,3,1
17164,1,0, , , , , , , ,1,1,0
17165,1,0, , , , , , , ,2,1,1
17166,1,0, , , , , , , ,2,1,1
17167,1,0, , , , , , , ,4,3,1
17168,1,0, , , , , , , ,4,2,2
17169,1,0, , , , , , , ,2,1,1
17170,1,0, ,2,1,2,2,2,2,2,1,1
17171,1,0, , , , , , , ,2,1,1
17172,1,0, , , , , , , ,5,3,2
17173,1,0, , , , , , , ,3,1,2
17174,1,0, , , , , , , ,3,1,2
17175,1,0, , , , , , , ,8,5,3
17176,1,0, , , , , , , ,4,0,4
17177,1,0, , , , , , , ,4,2,2
17178,1,0, , , , , , , ,5,2,3
17179,1,0, , , , , , , ,5,4,1
17180,1,0, , , , , , , ,6,2,4
17181,1,0, , , , , , , ,5,2,3
17182,1,0, , , , , , , ,2,1,1
17183,1,0, , , , , , , ,5,3,2
17184,1,0, , , , , , , ,4,2,2
17185,1,0, , , , , , , ,2,1,1
17186,1,0, , , , , , , ,6,3,3
17187,1,0, , , , , , , ,4,1,3
17188,1,0, , , , , , , ,6,2,4
17189,1,0, , , , , , , ,2,1,1
17190,1,0, , , , , , , ,3,0,3
17191,1,0, , , , , , , ,5,4,1
17192,1,0, , , , , , , ,2,0,2
17193,1,0, , , , , , , ,5,3,2
17194,1,0, , , , , , , ,2,1,1
17195,1,0, , , , , , , ,3,2,1
17196,1,0, , , , , , , ,2,1,1
17197,1,0, , , , , , , ,2,0,2
17198,1,0, , , , , , , ,4,2,2
17199,1,0, , , , , , , ,3,1,2
17200,1,0, , , , , , , ,2,1,1
17201,1,0, , , , , , , ,4,1,3
17202,1,0, , , , , , , ,4,3,1
17203,1,0, ,1,2,2,2,2,2,3,1,2
17204,1,0, , , , , , , ,7,3,4
17205,1,0, , , , , , , ,2,0,2
17206,1,0, , , , , , , ,1,1,0
17207,1,0, , , , , , , ,1,1,0
17208,1,0, , , , , , , ,1,0,1
17209,1,0, , , , , , , ,3,2,1
17210,1,0, , , , , , , ,3,2,1
17211,1,0, , , , , , , ,1,1,0
17212,1,0, , , , , , , ,7,2,5
17213,1,0, , , , , , , ,1,1,0
17214,1,0, , , , , , , ,3,1,2
17215,1,0, , , , , , , ,3,1,2
17216,1,0, , , , , , , ,1,0,1
17217,1,0, , , , , , , ,3,0,3
17218,1,0, , , , , , , ,2,1,1
17219,1,0, , , , , , , ,2,1,1
17220,1,0, , , , , , , ,2,1,1
17221,1,0, , , , , , , ,4,3,1
17222,1,0, , , , , , , ,1,1,0
17223,1,0, , , , , , , ,5,2,3
17224,1,0, , , , , , , ,3,2,1
17225,1,0, , , , , , , ,1,1,0
17226,1,0, , , , , , , ,4,1,3
17227,1,0, , , , , , , ,3,2,1
17228,1,0, , , , , , , ,1,1,0
17229,1,0, , , , , , , ,8,5,3
17230,1,0, , , , , , , ,6,4,2
17231,1,0, , , , , , , ,3,2,1
17232,1,0, , , , , , , ,2,0,2
17233,1,0, , , , , , , ,2,1,1
17234,1,0, , , , , , , ,5,3,2
17235,1,0, , , , , , , ,1,1,0
17236,1,0, , , , , , , ,2,1,1
17237,1,0, , , , , , , ,4,2,2
17238,1,0, , , , , , , ,3,1,2
17239,1,0, , , , , , , ,1,1,0
17240,1,0, , , , , , , ,1,1,0
17241,1,0, , , , , , , ,5,1,4
17242,1,0, , , , , , , ,7,3,4
17243,1,0, , , , , , , ,3,1,2
17244,1,0, , , , , , , ,2,1,1
17245,1,0, , , , , , , ,3,1,2
17246,1,0, , , , , , , ,4,3,1
17247,1,0, , , , , , , ,3,1,2
17248,1,0, , , , , , , ,5,1,4
17249,1,0, , , , , , , ,2,0,2
17250,1,0, , , , , , , ,3,2,1
17251,1,0, , , , , , , ,1,0,1
17252,1,0, , , , , , , ,4,2,2
17253,1,0, , , , , , , ,3,1,2
17254,1,0, , , , , , , ,1,0,1
17255,1,0, , , , , , , ,1,1,0
17256,1,0, , , , , , , ,2,1,1
17257,1,0, , , , , , , ,5,2,3
17258,1,0, ,1,2,2,2,2,2,2,0,2
17259,1,0, , , , , , , ,6,3,3
17260,1,0, , , , , , , ,2,1,1
17261,1,0, , , , , , , ,5,3,2
17262,1,0, ,1,2,2,2,2,2,2,1,1
17263,1,0, , , , , , , ,3,2,1
17264,1,0, , , , , , , ,3,1,2
17265,1,0, , , , , , , ,2,1,1
17266,1,0, , , , , , , ,3,1,2
17267,1,0, ,1,2,1,2,1,2,3,2,1
17268,1,0, , , , , , , ,4,2,2
17269,1,0, , , , , , , ,2,1,1
17270,1,0, , , , , , , ,3,1,2
17271,1,0, , , , , , , ,4,2,2
17272,1,0, , , , , , , ,4,2,2
17273,1,0, , , , , , , ,4,1,3
17274,1,0, , , , , , , ,3,1,2
17275,1,0, , , , , , , ,4,1,3
