folio,tot_hog,tam_loc,est_socio,est_dis,upm,factor_sem,region,entidad
735,1,3,2,003,00142,587,2,01
736,1,3,2,003,00142,587,2,01
737,1,3,2,003,00142,587,2,01
738,1,3,2,003,00142,587,2,01
739,1,3,2,003,00142,587,2,01
740,1,3,2,003,00142,587,2,01
741,1,3,2,003,00142,587,2,01
742,1,3,2,003,00142,587,2,01
743,1,3,2,003,00142,587,2,01
744,1,4,2,004,00143,339,2,01
745,1,4,2,004,00143,339,2,01
746,1,4,2,004,00143,339,2,01
747,1,4,2,004,00143,339,2,01
748,1,4,2,004,00143,339,2,01
749,1,4,2,004,00143,339,2,01
750,1,4,2,004,00143,339,2,01
751,1,4,2,004,00143,339,2,01
752,1,4,2,004,00143,339,2,01
753,1,4,2,004,00143,339,2,01
754,1,4,2,004,00143,339,2,01
755,1,4,2,004,00143,339,2,01
756,1,4,2,004,00143,339,2,01
757,1,4,2,004,00143,339,2,01
758,1,4,2,004,00143,339,2,01
759,1,4,2,004,00143,339,2,01
760,1,4,2,004,00143,339,2,01
761,1,4,2,004,00144,289,2,01
762,1,4,2,004,00144,289,2,01
763,1,4,2,004,00144,289,2,01
764,1,4,2,004,00144,289,2,01
765,1,4,2,004,00144,289,2,01
766,1,4,2,004,00144,289,2,01
767,1,4,2,004,00144,289,2,01
768,1,4,2,004,00144,289,2,01
769,1,4,2,004,00144,289,2,01
770,1,4,2,004,00144,289,2,01
771,1,4,2,004,00144,289,2,01
772,1,4,2,004,00144,289,2,01
773,1,4,2,004,00144,289,2,01
774,1,4,2,004,00144,289,2,01
775,1,4,2,004,00144,289,2,01
776,1,4,2,004,00144,289,2,01
777,1,4,2,004,00144,289,2,01
778,1,4,2,004,00144,289,2,01
779,1,4,2,004,00144,289,2,01
780,1,4,2,004,00144,289,2,01
781,1,4,2,004,00145,363,2,01
782,1,4,2,004,00145,363,2,01
783,1,4,2,004,00145,363,2,01
784,1,4,2,004,00145,363,2,01
785,1,4,2,004,00145,363,2,01
786,1,4,2,004,00145,363,2,01
787,1,4,2,004,00145,363,2,01
788,1,4,2,004,00145,363,2,01
789,1,4,2,004,00145,363,2,01
790,1,4,2,004,00145,363,2,01
791,1,4,2,004,00145,363,2,01
792,1,4,2,004,00145,363,2,01
793,1,4,2,004,00145,363,2,01
794,1,4,2,004,00145,363,2,01
795,1,4,2,004,00145,363,2,01
796,1,4,2,004,00145,363,2,01
797,1,4,2,004,00145,363,2,01
798,1,4,2,004,00145,363,2,01
799,1,4,2,004,00145,363,2,01
800,1,4,2,004,00145,363,2,01
801,1,4,2,004,00146,343,2,01
802,1,4,2,004,00146,343,2,01
803,1,4,2,004,00146,343,2,01
804,1,4,2,004,00146,343,2,01
805,1,4,2,004,00146,343,2,01
806,1,4,2,004,00146,343,2,01
807,1,4,2,004,00146,343,2,01
808,1,4,2,004,00146,343,2,01
809,1,4,2,004,00146,343,2,01
810,1,4,2,004,00146,343,2,01
811,1,4,2,004,00146,343,2,01
812,1,4,2,004,00146,343,2,01
813,1,4,2,004,00146,343,2,01
814,1,4,2,004,00146,343,2,01
815,1,4,2,004,00146,343,2,01
816,1,4,2,004,00146,343,2,01
817,1,4,2,004,00147,335,2,01
818,1,4,2,004,00147,335,2,01
819,1,4,2,004,00147,335,2,01
820,1,4,2,004,00147,335,2,01
821,1,4,2,004,00147,335,2,01
822,1,4,2,004,00147,335,2,01
823,1,4,2,004,00147,335,2,01
824,1,4,2,004,00147,335,2,01
825,1,4,2,004,00147,335,2,01
826,1,4,2,004,00147,335,2,01
827,1,4,2,004,00147,335,2,01
828,1,4,2,004,00147,335,2,01
829,1,4,2,004,00147,335,2,01
830,1,4,2,004,00147,335,2,01
831,1,4,2,004,00147,335,2,01
832,1,4,2,004,00147,335,2,01
833,1,4,2,004,00147,335,2,01
834,1,4,2,004,00147,335,2,01
835,1,4,2,004,00148,313,2,01
836,1,4,2,004,00148,313,2,01
837,1,4,2,004,00148,313,2,01
838,1,4,2,004,00148,313,2,01
839,1,4,2,004,00148,313,2,01
840,1,4,2,004,00148,313,2,01
841,1,4,2,004,00148,313,2,01
842,1,4,2,004,00148,313,2,01
843,1,4,2,004,00148,313,2,01
844,1,4,2,004,00148,313,2,01
845,1,4,2,004,00148,313,2,01
846,1,4,2,004,00148,313,2,01
847,1,4,2,004,00148,313,2,01
848,1,4,2,004,00148,313,2,01
849,1,4,2,004,00148,313,2,01
850,1,4,2,004,00148,313,2,01
851,1,4,2,004,00148,313,2,01
852,1,4,2,004,00148,313,2,01
853,1,4,2,004,00148,313,2,01
854,1,4,2,004,00148,313,2,01
855,1,4,2,004,00149,274,2,01
856,1,4,2,004,00149,274,2,01
857,1,4,2,004,00149,274,2,01
858,1,4,2,004,00149,274,2,01
859,1,4,2,004,00149,274,2,01
860,1,4,2,004,00149,274,2,01
861,1,4,2,004,00149,274,2,01
862,1,4,2,004,00149,274,2,01
863,1,4,2,004,00149,274,2,01
864,2,4,2,004,00149,274,2,01
865,1,4,2,004,00149,274,2,01
866,1,4,2,004,00149,274,2,01
867,1,4,2,004,00149,274,2,01
868,1,4,2,004,00149,274,2,01
869,1,4,2,004,00149,274,2,01
870,1,4,2,004,00149,274,2,01
871,1,4,2,004,00150,287,2,01
872,1,4,2,004,00150,287,2,01
873,1,4,2,004,00150,287,2,01
874,1,4,2,004,00150,287,2,01
875,1,4,2,004,00150,287,2,01
876,1,4,2,004,00150,287,2,01
877,1,4,2,004,00150,287,2,01
878,1,4,2,004,00150,287,2,01
879,1,4,2,004,00150,287,2,01
880,1,4,2,004,00150,287,2,01
881,1,4,2,004,00150,287,2,01
882,1,4,2,004,00150,287,2,01
883,1,4,2,004,00150,287,2,01
884,1,4,2,004,00150,287,2,01
885,1,4,2,004,00150,287,2,01
886,1,4,2,004,00151,321,2,01
887,1,4,2,004,00151,321,2,01
888,1,4,2,004,00151,321,2,01
889,1,4,2,004,00151,321,2,01
890,1,4,2,004,00151,321,2,01
891,1,4,2,004,00151,321,2,01
892,1,4,2,004,00151,321,2,01
893,1,4,2,004,00151,321,2,01
894,1,4,2,004,00151,321,2,01
895,1,4,2,004,00151,321,2,01
896,1,4,2,004,00151,321,2,01
897,1,4,2,004,00151,321,2,01
898,1,4,2,004,00151,321,2,01
899,1,4,2,004,00151,321,2,01
900,1,4,2,004,00151,321,2,01
901,1,4,2,004,00151,321,2,01
902,1,4,2,004,00151,321,2,01
903,1,4,2,004,00151,321,2,01
904,1,4,2,004,00151,321,2,01
905,1,4,2,004,00151,321,2,01
906,1,4,2,004,00151,321,2,01
907,1,4,2,004,00152,384,2,01
908,1,4,2,004,00152,384,2,01
909,1,4,2,004,00152,384,2,01
910,1,4,2,004,00152,384,2,01
911,1,4,2,004,00152,384,2,01
912,1,4,2,004,00152,384,2,01
913,1,4,2,004,00152,384,2,01
914,1,4,2,004,00152,384,2,01
915,1,4,2,004,00152,384,2,01
916,1,4,2,004,00152,384,2,01
917,1,4,2,004,00152,384,2,01
918,1,4,2,004,00152,384,2,01
919,1,4,2,004,00152,384,2,01
920,1,4,2,004,00152,384,2,01
921,1,4,2,004,00152,384,2,01
922,1,4,2,004,00152,384,2,01
923,1,4,2,004,00152,384,2,01
924,1,4,2,004,00152,384,2,01
925,1,4,2,004,00152,384,2,01
926,1,4,2,004,00152,384,2,01
927,1,1,3,017,00153,1464,1,02
928,1,1,3,017,00153,1464,1,02
929,1,1,3,017,00153,1464,1,02
930,1,1,3,017,00153,1464,1,02
931,1,1,3,017,00153,1464,1,02
932,1,1,4,018,00154,1073,1,02
933,1,1,4,018,00154,1073,1,02
934,1,1,4,018,00154,1073,1,02
935,1,1,4,018,00154,1073,1,02
936,1,1,2,016,00155,1341,1,02
937,1,1,2,016,00155,1341,1,02
938,1,1,2,016,00155,1341,1,02
939,1,1,2,016,00155,1341,1,02
940,1,1,2,016,00155,1341,1,02
941,1,1,3,017,00156,1365,1,02
942,1,1,3,017,00156,1365,1,02
943,1,1,3,017,00156,1365,1,02
944,1,1,3,017,00156,1365,1,02
945,1,1,3,017,00156,1365,1,02
946,1,1,3,017,00157,1165,1,02
947,1,1,3,017,00157,1165,1,02
948,1,1,3,017,00157,1165,1,02
949,1,1,3,017,00157,1165,1,02
950,1,1,3,017,00157,1165,1,02
951,1,1,3,017,00158,1188,1,02
952,1,1,3,017,00158,1188,1,02
953,1,1,3,017,00158,1188,1,02
954,1,1,3,017,00158,1188,1,02
955,1,1,4,018,00159,1306,1,02
956,1,1,4,018,00159,1306,1,02
957,1,1,4,018,00159,1306,1,02
958,1,1,4,018,00159,1306,1,02
959,1,1,4,018,00159,1306,1,02
960,1,1,3,017,00160,1310,1,02
961,1,1,3,017,00160,1310,1,02
962,1,1,3,017,00160,1310,1,02
963,1,1,3,017,00160,1310,1,02
964,1,1,3,017,00160,1310,1,02
965,1,1,2,016,00161,1498,1,02
966,1,1,2,016,00161,1498,1,02
967,1,1,2,016,00161,1498,1,02
968,1,1,2,016,00161,1498,1,02
969,1,1,2,016,00161,1498,1,02
970,1,1,3,017,00162,1156,1,02
971,1,1,3,017,00162,1156,1,02
972,1,1,3,017,00162,1156,1,02
973,1,1,4,018,00163,940,1,02
974,1,1,4,018,00163,940,1,02
975,1,1,4,018,00163,940,1,02
976,1,1,4,018,00163,940,1,02
977,1,1,3,017,00164,1153,1,02
978,1,1,3,017,00164,1153,1,02
979,1,1,3,017,00164,1153,1,02
980,1,1,3,017,00164,1153,1,02
981,1,1,3,017,00165,1128,1,02
982,1,1,3,017,00165,1128,1,02
983,1,1,3,017,00165,1128,1,02
984,1,1,3,017,00165,1128,1,02
985,1,1,3,017,00165,1128,1,02
986,1,1,2,016,00166,998,1,02
987,1,1,2,016,00166,998,1,02
988,1,1,2,016,00166,998,1,02
989,1,1,2,016,00166,998,1,02
990,1,1,2,016,00166,998,1,02
991,1,1,3,017,00167,1081,1,02
992,1,1,3,017,00167,1081,1,02
993,1,1,3,017,00167,1081,1,02
994,1,1,3,017,00167,1081,1,02
995,1,1,4,018,00168,1243,1,02
996,1,1,4,018,00168,1243,1,02
997,1,1,4,018,00168,1243,1,02
998,1,1,4,018,00168,1243,1,02
999,1,1,4,018,00168,1243,1,02
1000,1,1,3,017,00169,1083,1,02
1001,1,1,3,017,00169,1083,1,02
1002,1,1,3,017,00169,1083,1,02
1003,1,1,3,017,00169,1083,1,02
1004,1,1,3,017,00169,1083,1,02
1005,1,1,2,016,00170,1288,1,02
1006,1,1,2,016,00170,1288,1,02
1007,1,1,2,016,00170,1288,1,02
1008,1,1,2,016,00170,1288,1,02
1009,1,1,2,016,00170,1288,1,02
1010,1,1,3,017,00171,1472,1,02
1011,1,1,3,017,00171,1472,1,02
1012,1,1,3,017,00171,1472,1,02
1013,1,1,3,017,00171,1472,1,02
1014,1,1,3,017,00172,1555,1,02
1015,1,1,3,017,00172,1555,1,02
1016,1,1,3,017,00172,1555,1,02
1017,1,1,3,017,00172,1555,1,02
1018,1,1,3,017,00172,1555,1,02
1019,1,1,3,017,00173,954,1,02
1020,1,1,3,017,00173,954,1,02
1021,1,1,3,017,00173,954,1,02
1022,1,1,3,017,00173,954,1,02
1023,1,1,3,017,00174,1404,1,02
1024,1,1,3,017,00174,1404,1,02
1025,1,1,3,017,00174,1404,1,02
1026,1,1,3,017,00174,1404,1,02
1027,1,1,3,017,00174,1404,1,02
1028,1,1,3,017,00175,1493,1,02
1029,1,1,3,017,00175,1493,1,02
1030,1,1,3,017,00176,1276,1,02
1031,1,1,3,017,00176,1276,1,02
1032,1,1,3,017,00176,1276,1,02
1033,1,1,4,018,00177,1289,1,02
1034,1,1,4,018,00177,1289,1,02
1035,1,1,4,018,00177,1289,1,02
1036,1,1,4,018,00177,1289,1,02
1037,1,1,3,017,00178,1216,1,02
1038,1,1,3,017,00178,1216,1,02
1039,1,1,3,017,00178,1216,1,02
1040,1,1,3,017,00178,1216,1,02
1041,1,1,2,016,00179,1157,1,02
1042,1,1,2,016,00179,1157,1,02
1043,1,1,2,016,00179,1157,1,02
1044,1,1,2,016,00179,1157,1,02
1045,1,1,2,016,00179,1157,1,02
1046,1,1,2,016,00180,1330,1,02
1047,1,1,2,016,00180,1330,1,02
1048,1,1,2,016,00180,1330,1,02
1049,1,1,2,016,00180,1330,1,02
1050,1,1,2,016,00180,1330,1,02
1051,1,1,4,018,00181,1335,1,02
1052,1,1,4,018,00181,1335,1,02
1053,1,1,4,018,00181,1335,1,02
1054,1,1,4,018,00181,1335,1,02
1055,1,1,4,018,00181,1335,1,02
1056,1,1,2,016,00182,917,1,02
1057,1,1,2,016,00182,917,1,02
1058,1,1,2,016,00182,917,1,02
1059,1,1,2,016,00182,917,1,02
1060,1,1,4,018,00183,1248,1,02
1061,1,1,4,018,00183,1248,1,02
1062,1,1,4,018,00183,1248,1,02
1063,1,1,4,018,00183,1248,1,02
1064,1,1,3,017,00184,1353,1,02
1065,1,1,3,017,00184,1353,1,02
1066,1,1,3,017,00184,1353,1,02
1067,1,1,3,017,00184,1353,1,02
1068,1,1,3,017,00185,1371,1,02
1069,1,1,3,017,00185,1371,1,02
1070,1,1,3,017,00185,1371,1,02
1071,1,1,3,017,00185,1371,1,02
1072,1,1,3,017,00185,1371,1,02
1073,1,1,3,017,00186,1544,1,02
1074,1,1,3,017,00186,1544,1,02
1075,1,1,3,017,00186,1544,1,02
1076,1,1,3,017,00186,1544,1,02
1077,1,1,3,017,00187,1236,1,02
1078,1,1,3,017,00187,1236,1,02
1079,1,1,3,017,00187,1236,1,02
1080,1,1,3,017,00187,1236,1,02
1081,1,1,3,017,00187,1236,1,02
1082,1,1,2,016,00188,1286,1,02
1083,1,1,2,016,00188,1286,1,02
1084,1,1,2,016,00188,1286,1,02
1085,1,1,4,018,00189,1452,1,02
1086,1,1,4,018,00189,1452,1,02
1087,1,1,4,018,00189,1452,1,02
1088,1,1,4,018,00189,1452,1,02
1089,1,1,3,017,00190,1244,1,02
1090,1,1,3,017,00190,1244,1,02
1091,1,1,3,017,00190,1244,1,02
1092,1,1,3,017,00190,1244,1,02
1093,1,1,3,017,00191,1326,1,02
1094,1,1,3,017,00191,1326,1,02
1095,1,1,3,017,00191,1326,1,02
1096,1,1,3,017,00191,1326,1,02
1097,1,1,3,017,00192,1227,1,02
1098,1,1,3,017,00192,1227,1,02
1099,1,1,3,017,00192,1227,1,02
1100,1,1,3,017,00192,1227,1,02
1101,1,1,3,017,00192,1227,1,02
1102,1,1,2,016,00193,1303,1,02
1103,1,1,2,016,00193,1303,1,02
1104,1,1,2,016,00193,1303,1,02
1105,1,1,2,016,00193,1303,1,02
1106,1,1,2,016,00193,1303,1,02
1107,1,1,3,017,00194,1145,1,02
1108,1,1,3,017,00194,1145,1,02
1109,1,1,3,017,00194,1145,1,02
1110,1,1,3,017,00194,1145,1,02
1111,1,1,3,017,00194,1145,1,02
1112,1,1,3,017,00195,1128,1,02
1113,1,1,3,017,00195,1128,1,02
1114,1,1,3,017,00195,1128,1,02
1115,1,1,3,017,00195,1128,1,02
1116,1,1,2,016,00196,1374,1,02
1117,1,1,2,016,00196,1374,1,02
1118,1,1,2,016,00196,1374,1,02
1119,1,1,2,016,00196,1374,1,02
1120,1,1,4,018,00197,1281,1,02
1121,1,1,4,018,00197,1281,1,02
1122,1,1,4,018,00197,1281,1,02
1123,1,1,4,018,00197,1281,1,02
1124,1,1,3,017,00198,1225,1,02
1125,1,1,3,017,00198,1225,1,02
1126,1,1,3,017,00198,1225,1,02
1127,1,1,3,017,00198,1225,1,02
1128,1,1,3,017,00199,1253,1,02
1129,1,1,3,017,00199,1253,1,02
1130,1,1,3,017,00199,1253,1,02
1131,1,1,3,017,00199,1253,1,02
1132,1,1,3,017,00199,1253,1,02
1133,1,1,4,018,00200,1203,1,02
1134,1,1,4,018,00200,1203,1,02
1135,1,1,4,018,00200,1203,1,02
1136,1,1,4,018,00200,1203,1,02
1137,1,1,4,018,00201,1283,1,02
1138,1,1,4,018,00201,1283,1,02
1139,1,1,4,018,00201,1283,1,02
1140,1,1,4,018,00201,1283,1,02
1141,1,1,4,018,00202,1279,1,02
1142,1,1,4,018,00202,1279,1,02
1143,1,1,4,018,00202,1279,1,02
1144,1,1,3,017,00203,1238,1,02
1145,1,1,3,017,00203,1238,1,02
1146,1,1,3,017,00203,1238,1,02
1147,1,1,3,017,00203,1238,1,02
1148,1,1,4,018,00204,1349,1,02
1149,1,1,4,018,00204,1349,1,02
1150,1,1,4,018,00204,1349,1,02
1151,1,1,4,018,00204,1349,1,02
1152,1,1,4,018,00204,1349,1,02
1153,1,1,3,017,00205,1211,1,02
1154,1,1,3,017,00205,1211,1,02
1155,1,1,3,017,00205,1211,1,02
1156,1,1,3,017,00205,1211,1,02
1157,1,1,3,017,00205,1211,1,02
1158,1,1,4,018,00206,1220,1,02
1159,1,1,4,018,00206,1220,1,02
1160,1,1,4,018,00206,1220,1,02
1161,1,1,4,018,00206,1220,1,02
1162,1,1,2,016,00207,1015,1,02
1163,1,1,2,016,00207,1015,1,02
1164,1,1,2,016,00207,1015,1,02
1165,1,1,2,016,00207,1015,1,02
1166,1,1,4,018,00208,1231,1,02
1167,1,1,4,018,00208,1231,1,02
1168,1,1,4,018,00208,1231,1,02
1169,1,1,4,018,00208,1231,1,02
1170,1,1,2,016,00209,1461,1,02
1171,1,1,2,016,00209,1461,1,02
1172,1,1,2,016,00209,1461,1,02
1173,1,1,2,016,00209,1461,1,02
1174,1,1,3,017,00210,1385,1,02
1175,1,1,3,017,00210,1385,1,02
1176,1,1,3,017,00210,1385,1,02
1177,1,1,3,017,00210,1385,1,02
1178,1,1,3,017,00211,1291,1,02
1179,1,1,3,017,00211,1291,1,02
1180,1,1,4,018,00212,1345,1,02
1181,1,1,4,018,00212,1345,1,02
1182,1,1,4,018,00212,1345,1,02
1183,1,1,4,018,00213,1335,1,02
1184,1,1,4,018,00213,1335,1,02
1185,1,1,4,018,00213,1335,1,02
1186,1,1,4,018,00213,1335,1,02
1187,1,1,2,016,00214,1143,1,02
1188,1,1,2,016,00214,1143,1,02
1189,1,1,2,016,00214,1143,1,02
1190,1,1,2,016,00214,1143,1,02
1191,1,1,2,016,00214,1143,1,02
1192,1,1,4,018,00215,1227,1,02
1193,1,1,4,018,00215,1227,1,02
1194,1,1,4,018,00215,1227,1,02
1195,1,1,2,016,00216,1147,1,02
1196,1,1,2,016,00216,1147,1,02
1197,1,1,2,016,00216,1147,1,02
1198,1,1,2,016,00216,1147,1,02
1199,1,1,2,016,00217,1171,1,02
1200,1,1,2,016,00217,1171,1,02
1201,1,1,2,016,00217,1171,1,02
1202,1,1,2,016,00217,1171,1,02
1203,1,1,2,016,00218,798,1,02
1204,1,1,2,016,00218,798,1,02
1205,1,1,2,016,00218,798,1,02
1206,1,1,2,016,00218,798,1,02
1207,1,1,2,016,00219,1310,1,02
1208,1,1,2,016,00219,1310,1,02
1209,1,1,2,016,00219,1310,1,02
1210,1,1,2,016,00219,1310,1,02
1211,1,1,2,016,00219,1310,1,02
1212,1,1,3,017,00220,1226,1,02
1213,1,1,3,017,00220,1226,1,02
1214,1,1,3,017,00220,1226,1,02
1215,1,1,3,017,00220,1226,1,02
1216,1,1,3,017,00220,1226,1,02
1217,1,1,3,017,00221,1221,1,02
1218,1,1,3,017,00221,1221,1,02
1219,1,1,3,017,00221,1221,1,02
1220,1,1,3,017,00221,1221,1,02
1221,1,1,3,017,00222,1030,1,02
1222,1,1,3,017,00222,1030,1,02
1223,1,1,3,017,00222,1030,1,02
1224,1,1,3,017,00223,753,1,02
1225,1,1,3,017,00223,753,1,02
1226,1,1,2,016,00224,1177,1,02
1227,1,1,2,016,00224,1177,1,02
1228,1,1,2,016,00224,1177,1,02
1229,1,1,2,016,00224,1177,1,02
1230,1,1,4,018,00225,1189,1,02
1231,1,1,4,018,00225,1189,1,02
1232,1,1,4,018,00225,1189,1,02
1233,1,1,4,018,00225,1189,1,02
1234,1,1,3,017,00226,979,1,02
1235,1,1,3,017,00226,979,1,02
1236,1,1,3,017,00226,979,1,02
1237,1,1,3,017,00226,979,1,02
1238,1,1,3,017,00226,979,1,02
1239,1,1,3,017,00227,1488,1,02
1240,1,1,3,017,00227,1488,1,02
1241,1,1,3,017,00227,1488,1,02
1242,1,1,3,017,00227,1488,1,02
1243,1,1,3,017,00227,1488,1,02
1244,1,1,4,018,00228,1203,1,02
1245,1,1,4,018,00228,1203,1,02
1246,1,1,4,018,00228,1203,1,02
1247,1,1,4,018,00228,1203,1,02
1248,1,1,4,018,00228,1203,1,02
1249,1,1,4,018,00229,1311,1,02
1250,1,1,4,018,00229,1311,1,02
1251,1,1,4,018,00229,1311,1,02
1252,1,1,4,018,00229,1311,1,02
1253,1,1,4,018,00229,1311,1,02
1254,1,1,4,018,00230,1373,1,02
1255,1,1,4,018,00230,1373,1,02
1256,1,1,4,018,00230,1373,1,02
1257,1,1,4,018,00231,1234,1,02
1258,1,1,4,018,00231,1234,1,02
1259,1,1,4,018,00231,1234,1,02
1260,1,1,4,018,00231,1234,1,02
1261,1,1,4,018,00231,1234,1,02
1262,1,1,2,016,00232,1140,1,02
1263,1,1,2,016,00232,1140,1,02
1264,1,1,2,016,00232,1140,1,02
1265,1,1,2,016,00232,1140,1,02
1266,1,1,3,017,00233,1198,1,02
1267,1,1,3,017,00233,1198,1,02
1268,1,1,3,017,00233,1198,1,02
1269,1,1,3,017,00233,1198,1,02
1270,1,1,3,017,00233,1198,1,02
1271,1,1,2,016,00234,1275,1,02
1272,1,1,2,016,00234,1275,1,02
1273,1,1,2,016,00234,1275,1,02
1274,1,1,2,016,00235,832,1,02
1275,1,1,2,016,00235,832,1,02
1276,1,1,2,016,00235,832,1,02
1277,1,1,2,016,00235,832,1,02
1278,1,1,2,016,00235,832,1,02
1279,1,1,2,016,00236,1117,1,02
1280,1,1,2,016,00236,1117,1,02
1281,1,1,2,016,00236,1117,1,02
1282,1,1,2,016,00236,1117,1,02
1283,1,1,2,016,00236,1117,1,02
1284,1,1,2,016,00237,1254,1,02
1285,1,1,2,016,00237,1254,1,02
1286,1,1,2,016,00237,1254,1,02
1287,1,1,3,017,00238,967,1,02
1288,1,1,3,017,00238,967,1,02
1289,1,1,3,017,00238,967,1,02
1290,1,1,3,017,00238,967,1,02
1291,1,1,2,016,00239,1180,1,02
1292,1,1,2,016,00239,1180,1,02
1293,1,1,2,016,00239,1180,1,02
1294,1,1,2,016,00240,1264,1,02
1295,1,1,2,016,00240,1264,1,02
1296,1,1,2,016,00240,1264,1,02
1297,1,1,2,016,00240,1264,1,02
1298,1,1,2,016,00240,1264,1,02
1299,1,1,3,017,00241,1225,1,02
1300,1,1,3,017,00241,1225,1,02
1301,1,1,3,017,00241,1225,1,02
1302,1,1,3,017,00241,1225,1,02
1303,1,1,2,016,00242,1374,1,02
1304,1,1,2,016,00242,1374,1,02
1305,1,1,2,016,00242,1374,1,02
1306,1,1,3,017,00243,1401,1,02
1307,1,1,3,017,00243,1401,1,02
1308,1,1,3,017,00243,1401,1,02
1309,1,1,3,017,00243,1401,1,02
1310,1,1,2,016,00244,1224,1,02
1311,1,1,2,016,00244,1224,1,02
1312,1,1,2,016,00244,1224,1,02
1313,1,1,2,016,00244,1224,1,02
1314,1,1,4,018,00245,1403,1,02
1315,1,1,4,018,00245,1403,1,02
1316,1,1,4,018,00245,1403,1,02
1317,1,1,4,018,00245,1403,1,02
1318,1,1,2,016,00246,1154,1,02
1319,1,1,2,016,00246,1154,1,02
1320,1,1,2,016,00246,1154,1,02
1321,1,1,2,016,00246,1154,1,02
1322,1,1,2,016,00246,1154,1,02
1323,1,1,3,017,00247,1146,1,02
1324,1,1,3,017,00247,1146,1,02
1325,1,1,3,017,00247,1146,1,02
1326,1,1,3,017,00247,1146,1,02
1327,1,1,3,017,00247,1146,1,02
1328,1,1,3,017,00248,1183,1,02
1329,1,1,3,017,00248,1183,1,02
1330,1,1,3,017,00248,1183,1,02
1331,1,1,3,017,00248,1183,1,02
1332,1,1,3,017,00249,1392,1,02
1333,1,1,3,017,00249,1392,1,02
1334,1,1,3,017,00249,1392,1,02
1335,1,1,3,017,00250,1025,1,02
1336,1,1,3,017,00250,1025,1,02
1337,1,1,3,017,00250,1025,1,02
1338,1,1,3,017,00250,1025,1,02
1339,1,1,3,017,00250,1025,1,02
1340,1,1,3,017,00251,1291,1,02
1341,1,1,3,017,00251,1291,1,02
1342,1,1,3,017,00251,1291,1,02
1343,1,1,2,016,00252,1424,1,02
1344,1,1,2,016,00252,1424,1,02
1345,1,1,2,016,00252,1424,1,02
1346,1,1,2,016,00252,1424,1,02
1347,1,1,2,016,00252,1424,1,02
1348,1,1,3,017,00253,952,1,02
1349,1,1,3,017,00253,952,1,02
1350,1,1,3,017,00253,952,1,02
1351,1,1,3,017,00254,1154,1,02
1352,1,1,3,017,00254,1154,1,02
1353,1,1,3,017,00254,1154,1,02
1354,1,1,3,017,00255,1313,1,02
1355,1,1,3,017,00255,1313,1,02
1356,1,1,3,017,00255,1313,1,02
1357,1,1,3,017,00255,1313,1,02
1358,1,1,2,016,00256,1365,1,02
1359,1,1,2,016,00256,1365,1,02
1360,1,1,3,017,00257,1202,1,02
1361,1,1,3,017,00257,1202,1,02
1362,1,1,3,017,00257,1202,1,02
1363,1,1,4,018,00258,1252,1,02
1364,2,1,4,018,00258,1252,1,02
1365,1,1,4,018,00258,1252,1,02
1366,1,1,4,018,00258,1252,1,02
1367,1,1,3,017,00259,844,1,02
1368,1,1,3,017,00259,844,1,02
1369,1,1,3,017,00259,844,1,02
1370,1,1,4,018,00260,1543,1,02
1371,1,1,4,018,00260,1543,1,02
1372,1,1,4,018,00260,1543,1,02
1373,1,1,4,018,00260,1543,1,02
1374,1,1,4,018,00260,1543,1,02
1375,1,1,2,016,00261,760,1,02
1376,1,1,2,016,00261,760,1,02
1377,1,1,2,016,00261,760,1,02
1378,1,1,2,016,00261,760,1,02
1379,1,1,2,016,00261,760,1,02
1380,1,1,2,016,00262,1440,1,02
1381,1,1,2,016,00262,1440,1,02
1382,1,1,2,016,00262,1440,1,02
1383,1,1,2,016,00262,1440,1,02
1384,1,1,3,017,00263,1120,1,02
1385,1,1,3,017,00263,1120,1,02
1386,1,1,3,017,00263,1120,1,02
1387,1,1,2,016,00264,892,1,02
1388,1,1,2,016,00264,892,1,02
1389,1,1,2,016,00264,892,1,02
1390,1,1,2,016,00265,1131,1,02
1391,1,1,2,016,00265,1131,1,02
1392,1,1,2,016,00265,1131,1,02
1393,1,1,2,016,00265,1131,1,02
1394,1,1,3,017,00266,1133,1,02
1395,1,1,3,017,00266,1133,1,02
1396,1,1,3,017,00267,1198,1,02
1397,1,1,3,017,00267,1198,1,02
1398,1,1,3,017,00267,1198,1,02
1399,1,1,2,016,00268,1283,1,02
1400,1,1,2,016,00268,1283,1,02
1401,2,1,2,016,00268,1283,1,02
1402,1,1,2,016,00268,1283,1,02
1403,1,1,2,016,00268,1283,1,02
1404,1,1,2,016,00269,1208,1,02
1405,1,1,2,016,00269,1208,1,02
1406,1,1,2,016,00269,1208,1,02
1407,1,1,2,016,00269,1208,1,02
1408,1,1,2,016,00269,1208,1,02
1409,1,1,3,017,00270,1162,1,02
1410,1,1,3,017,00270,1162,1,02
1411,1,1,3,017,00270,1162,1,02
1412,1,1,3,017,00270,1162,1,02
1413,1,1,2,016,00271,1154,1,02
1414,1,1,2,016,00271,1154,1,02
1415,1,1,2,016,00271,1154,1,02
1416,1,1,2,016,00271,1154,1,02
1417,1,1,2,016,00271,1154,1,02
1418,1,1,3,017,00272,1149,1,02
1419,1,1,3,017,00272,1149,1,02
1420,1,1,3,017,00272,1149,1,02
1421,1,1,4,018,00273,612,1,02
1422,1,1,2,016,00274,1366,1,02
1423,1,1,2,016,00274,1366,1,02
